opinion_id,author,recommendation,stars,content,useful,useless,publish_date,purchase_date,pros,cons
14473624,admar,Polecam,5/5,ok,0,0,2021-05-18 11:48:59,2021-05-10 23:34:37,"['extra dojazdy do pracy', 'przyciąga uwagę', 'wygląd']",[]

14473600,admar,Polecam,5/5,ok,0,0,2021-05-18 11:46:32,2021-05-10 23:30:17,"['extra dojazdy do pracy', 'wygląd']",[]

14357888,k...1,Polecam,5/5,Ok,0,0,2021-04-26 12:25:36,2021-04-16 09:21:19,[],[]

14493017,Użytkownik Ceneo,,3/5,"Zła nie jest, ale jakością nie przewyższa Fiat F85. Kolega ma, porównałem i wypada na korzyść tej drugiej.",1,0,2021-05-21 10:24:18,,[],[]

14400978,k...j,Nie polecam,1/5,"Hulajnoga na ""dzień dobry"" przyszła zepsuta ...",0,1,2021-05-04 12:35:13,2021-04-26 20:34:49,[],[]

