opinion_id,author,recommendation,stars,content,useful,useless,publish_date,purchase_date,pros,cons
14635824,j...7,Polecam,5/5,"To już mój drugi F-91W, tym razem w cenie paska w świetnej promocji na Ceneo. Zegarek rewelacja.",0,0,2021-06-23 13:31:10,2021-05-30 11:05:49,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
14610338,d...l,Polecam,5/5,"Na pewno wodoszczelny. Stoper, alarm i krótki sygnał o pełnych godzinach. Na budowę jak znalazł.",0,0,2021-06-16 21:40:17,2021-05-30 11:10:57,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
8976803,Mirosław,Polecam,5/5,Zegarek super. Dokładnie taki chicałem kupić.,0,0,2019-01-23 16:30:34,2019-01-12 17:43:54,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
8235925,K.,Polecam,"4,5/5",Pasek mógłby być o 2 oczka dłuższy.,0,0,2018-08-10 12:49:40,2018-07-16 13:14:25,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
10722240,Rafał,Polecam,5/5,"Super zegarek. Lekki, prosty, tani. Polecam.",0,0,2019-06-30 15:14:59,2019-06-25 18:21:03,"['jakość', 'lekki', 'precyzyjny', 'prosty', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
8567386,Użytkownik Ceneo,Polecam,"4,5/5","Oldskulowy zegarek fajny, tani z historią .",0,0,2018-11-14 19:24:58,2018-11-10 21:10:29,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
15172115,m...5,Polecam,4/5,Brak opcji wyciszenia dźwięku naciśnięć guzików jest małym niedociągnięciem w tym zegarku.,0,0,2021-11-05 18:50:34,2021-10-22 14:44:10,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda']",[]
10829568,Zegarmistrz,Polecam,5/5,To świetny kultowy zegarek dla każdego.,0,0,2019-07-24 20:02:15,2019-07-08 18:19:25,"['jakość', 'lekki', 'precyzyjny', 'prosty', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
8186150,Grzegorz,Polecam,5/5,"Zegarek tak jak jest , działa idealnie.",0,0,2018-07-27 12:36:48,2018-07-16 09:54:41,[],[]
11500878,Franciszek,Polecam,5/5,"Polecam, super produkt na każdy dzień",0,0,2019-12-29 21:38:14,2019-11-29 09:27:14,"['stosunek cena/jakość', 'wygląd', 'wygoda']",[]
10559820,Marcin,Polecam,5/5,Jestem zadowolony z zakupu,1,0,2019-05-22 18:04:30,2019-05-19 02:10:42,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
16130416,a...i,Polecam,5/5,"Klasyk ,na każdą okazje nie tylko tą Sportową Polecam! jest to mój pierwszy zegarek:)",0,0,2022-05-25 22:36:39,2022-05-05 09:30:42,[],[]
16002262,m...x,Polecam,5/5,"Dobry, kultowy zegarek w niskiej cenie. Jest bardzo mały i lekki, nie czuć go na ręce.",0,0,2022-04-24 17:54:09,2022-04-17 14:14:09,"['jakość', 'lekki', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
12656917,p...0,Polecam,5/5,Zegarek ponadczasowy bardzo lekki nie czuć że się go nosi wygodny oraz dobrze wykonany,0,0,2020-06-16 15:10:50,2020-06-10 22:00:46,"['jakość', 'lekki', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
10465990,Użytkownik Ceneo,Polecam,5/5,"Zegarek orginalny, mialem przed tym obawy ale wszystko jest ok. Syper lekki i stylowy.",0,0,2019-05-01 09:12:06,2019-04-25 18:07:01,[],[]
4221407,Użytkownik Ceneo,Polecam,5/5,"zegarek lekki,taki jak na zdjęciach,dobra marka,elementy metalowe nie uczulają.polecam",0,0,2016-11-21 15:23:01,2016-11-03 17:10:11,[],[]
11173947,Osama,Polecam,5/5,Fajen zegar i dostawa szybka :3,0,0,2019-10-18 20:48:54,2019-09-28 20:29:18,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
8518478,Krzysiek,Polecam,5/5,Za te pieniądze świetna sprawa.,0,0,2018-11-05 15:32:07,2018-10-26 09:06:39,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
13788859,m...7,Polecam,5/5,"Swietny zegarek, jak na swoją cenę swietne wykonanie, nie ma nic do zarzucenia",0,0,2021-01-18 09:35:34,2021-01-11 16:08:16,"['jakość', 'lekki', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'żywotność baterii']",[]
10301002,Paweł,Polecam,5/5,"polecam, najlepszy zegarek.",0,0,2019-03-26 11:57:13,2019-02-22 12:11:29,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
8185155,Marcin,Polecam,5/5,"trochę mały, za to wygodny",0,0,2018-07-27 10:11:38,2018-07-16 08:37:15,"['jakość', 'stosunek cena/jakość', 'wygoda']",[]
15005157,r...l,Polecam,5/5,"Najprostszy, klasyczny Casio który po prostu musi znajdować się w kolekcji.",0,0,2021-09-28 12:32:21,2021-09-15 22:05:55,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda']",[]
14811905,s...n,Polecam,5/5,Dobry niezawodny klasyk. Spełnia wszystko co oczekiwałem i zgodny z opisem.,0,0,2021-08-06 13:22:50,2021-07-22 09:38:05,"['jakość', 'stosunek cena/jakość', 'wygoda']",[]
10951963,Dariusz,Polecam,5/5,Kultowy świetny i tani,0,0,2019-08-22 14:45:44,2019-08-19 23:07:56,"['bardziej odporny niż się wydaje', 'jakość', 'krótki pasek na szczupłą rękę', 'lekki', 'odporny tylko na zachlapanie', 'podświetlenie słabe', 'ponadczasowy design', 'precyzyjny', 'precyzyjny chód', 'prosty', 'stosunek cena/jakość', 'tani', 'w ciągu dnia spaźnia się o 20 sekund', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
11395954,Wiesława,Polecam,5/5,Zegarek bardzo ładny  prosty w obsłudze polecam wnuk bardzo zadowolony!,0,0,2019-12-09 17:54:29,2019-11-08 22:00:18,[],[]
11066214,Jarosław,Polecam,5/5,Wszystko ok. Polecam,0,0,2019-09-20 18:53:44,2019-08-20 11:39:45,"['bardziej odporny niż się wydaje', 'krótki pasek na szczupłą rękę', 'lekki', 'odporny tylko na zachlapanie', 'podświetlenie słabe', 'ponadczasowy design', 'precyzyjny', 'precyzyjny chód', 'prosty', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
8523406,P...k,Polecam,5/5,"klasyka, niezawodny",0,0,2018-11-06 19:07:31,2018-10-22 11:30:26,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
8694414,Patryk,Polecam,5/5,Legendarny F91W :),0,0,2018-12-07 15:51:23,2018-11-25 16:32:56,"['lekki', 'prosty', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
10434419,Grzegorz,Polecam,5/5,Dla dziecka super,0,0,2019-04-24 08:54:54,2019-04-05 12:01:18,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
10696585,Strzała,Polecam,5/5,Klasyka gatunku.,0,0,2019-06-24 17:07:47,2019-06-06 10:16:32,"['tani', 'wygląd', 'wygoda', 'wygodny']",[]
11430289,Paweł,Polecam,5/5,Bombowy zegarek,0,0,2019-12-14 15:55:47,2019-11-11 22:07:14,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
14369666,a...k,Polecam,5/5,"BARDZIEJ MŁODZIEŻOWY NIŻ MĘSKI, ALE POLECAM SZCZEGÓLNIE DZIECIOM",0,0,2021-04-27 23:50:40,2021-04-15 14:13:59,"['alarm', 'cena', 'czytelny wyświetlacz', 'jakość', 'krótki pasek na szczupłą rękę', 'lekki', 'mega lekki', 'prosty', 'stoper', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
14495252,k...n,Polecam,5/5,"Najlepszy zegarek do pracy, solidny, tani i ponadczasowy design",0,0,2021-05-21 16:15:59,2021-05-14 20:15:19,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
8742475,Rafał,Polecam,4/5,Bin Laden :-),0,0,2018-12-14 18:40:26,2018-12-09 22:18:19,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
12996920,z...r,Polecam,5/5,"Mały, kompaktowy, prosty. Dobrze leży na nadgrastku. Oldschool",0,0,2020-08-24 15:19:32,2020-08-07 16:35:37,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
11886391,Użytkownik Ceneo,Polecam,"4,5/5",Klasyk od którego każdy powinien rozpocząć zegarkową przygodę.,0,0,2020-03-11 18:12:22,2020-03-06 10:06:00,[],[]
8438904,Patrycja,Polecam,5/5,Nie zawodny!,0,0,2018-10-12 22:10:31,2018-10-07 21:13:03,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
14019209,j...1,Polecam,5/5,"Jak dla mnie, ideał. A poza tym same zalety, włącznie z ceną.",0,0,2021-02-25 13:24:01,2021-02-22 11:46:10,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
12610730,t...5,Polecam,5/5,"SUPER ZEGAREK, A SENTYMENT DO TEGO MODELU JESZCZE WIĘKSZY!!!!",0,0,2020-06-08 18:36:16,2020-05-24 19:24:23,[],[]
11790383,Użytkownik Ceneo,Polecam,5/5,"Prosty,lekki bez zbędnych  wodotrysków,legendarny  zegarek..",0,0,2020-02-23 07:37:15,2020-02-12 22:17:37,[],[]
10249300,Tomek,Polecam,5/5,Spoko jest,0,0,2019-03-15 09:03:06,2019-02-10 12:15:24,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
11547843,Gonia,Polecam,5/5,Polecam,0,0,2020-01-08 07:36:35,2019-12-12 07:43:37,"['jakość', 'lekki', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygodny']",[]
11435191,Bartek,Polecam,5/5,"Świetny, lekki i klasyczny zegarek z potrzebnymi funkcjami",0,0,2019-12-16 09:32:36,2019-12-11 09:54:24,[],[]
11050132,Paulina,Polecam,"4,5/5",Polecam.,0,0,2019-09-17 11:27:12,2019-08-17 13:03:10,"['jakość', 'krótki pasek na szczupłą rękę', 'lekki', 'podświetlenie słabe', 'prosty', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
8195566,kartofel,Polecam,5/5,klasyka,0,0,2018-07-31 08:25:00,2018-07-16 10:40:23,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
14592557,arrissey,Polecam,5/5,"Retro zegarek, którego prawie nie czuć na ręku. Polecam.",0,0,2021-06-12 12:53:25,2021-05-30 10:40:33,"['jakość', 'lekki', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
14552974,m...k,Polecam,5/5,"Klasyczny, prosty, tani zegarek z podstawowymi funkcjami",0,0,2021-06-03 12:18:09,2021-05-14 13:59:03,"['alarm', 'bardziej odporny niż się wydaje', 'jakość', 'lekki', 'ponadczasowy design', 'precyzyjny', 'prosty', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
13556259,j...i,Polecam,5/5,"Syn jest zadowolony, bo pasuje mu do jego drobnej ręki.",0,0,2020-12-11 10:26:36,2020-12-04 10:54:47,[],[]
10516449,Maciej M.,Polecam,4/5,"Lekki, mały, estetyczny/. Na minus brak wodoszcelności.",0,0,2019-05-13 16:42:19,2019-05-08 22:05:32,[],[]
11950193,marek19-71*****,Polecam,5/5,Bardzo dobry sklep internetowy.  Dobra cena. Polecam.,0,0,2020-03-20 14:26:16,2020-02-28 20:28:22,[],[]
8653807,Andrii,Polecam,5/5,Ь,0,0,2018-12-01 11:22:42,2018-10-29 11:28:32,"['jakość', 'lekki', 'precyzyjny', 'prosty', 'stosunek cena/jakość', 'tani', 'w ciągu dnia spaźnia się o 20 sekund', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
8559468,Łukasz,Polecam,5/5,TOP!,0,0,2018-11-13 19:36:05,2018-10-12 15:19:58,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
6465703,I.H.,Polecam,4/5,Nie,0,0,2018-01-12 12:16:59,2017-12-28 18:59:25,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda']",[]
15099662,n...e,Polecam,5/5,Produkt oryginalny. Nowy. Działa i wszytko z nim ok.,0,0,2021-10-19 22:02:11,2021-10-07 20:28:31,[],[]
11289878,Adrian,Polecam,"4,5/5",Ok,0,0,2019-11-18 16:21:24,2019-11-08 21:28:11,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
10325510,Radosław,Polecam,5/5,ok,0,0,2019-03-30 11:05:44,2019-03-09 13:42:58,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
8338313,Gre,Polecam,5/5,OK,0,0,2018-09-12 11:14:56,2018-04-17 20:47:48,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
8210945,Jacek,Polecam,5/5,OK,0,0,2018-08-03 14:23:43,2018-07-16 08:47:49,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
8185414,Bartek,Polecam,5/5,ok,0,0,2018-07-27 10:45:03,2018-07-16 10:37:14,[],[]
15106382,m...k,Polecam,5/5,"Co tu dużo pisać,Bin Laden to klasyk,prosty i tani.",0,0,2021-10-21 05:23:41,2021-10-10 05:23:55,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda']",[]
10768521,Marcin t.,Polecam,5/5,W pełni oryginalny - genialny w swojej prostocie.,0,0,2019-07-11 09:59:52,2019-07-03 13:05:16,[],[]
13759539,s...e,Polecam,5/5,"Klasyka gatunku, za ok. 50-60 zł nie do pobicia.",0,0,2021-01-13 08:59:30,2021-01-10 02:35:36,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
13638192,k...a,Polecam,5/5,"Kto kupuje ten model, to wie po co i dlaczego :)",0,0,2020-12-23 15:16:07,2020-12-19 17:53:26,"['bardziej odporny niż się wydaje', 'jakość', 'lekki', 'ponadczasowy design', 'prosty', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
11164143,Andrzej,Polecam,5/5,Za małe pieniądze bardzo dobry i solidny zegarek,0,0,2019-10-16 21:04:42,2019-10-05 10:35:09,[],[]
14417525,g...z,Polecam,4/5,"zegarek mały, ale fajny i za dobre pieniądze :)",0,0,2021-05-06 17:26:12,2021-04-21 21:14:04,[],[]
11087582,Michal,Polecam,4/5,"Tani, klasyczny model Casio, wart swojej ceny.",0,0,2019-09-27 08:41:11,2019-09-09 12:26:50,[],[]
12767436,a...2,Polecam,5/5,bardzo prosty w obsłudze i czytelny. polecam,0,0,2020-07-07 08:06:54,2020-06-10 10:30:27,"['bardziej odporny niż się wydaje', 'jakość', 'krótki pasek na szczupłą rękę', 'lekki', 'odporny tylko na zachlapanie', 'ponadczasowy design', 'precyzyjny', 'precyzyjny chód', 'prosty', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']","['podświetlenie słabe', 'w ciągu dnia spaźnia się o 20 sekund']"
10460789,Kate,Polecam,5/5,Synek przeszczęśliwy - jego pierwszy zegarek,0,0,2019-04-29 18:55:54,2019-04-14 14:51:47,[],[]
11818438,Użytkownik Ceneo,Polecam,5/5,"taki jak się spodziewałam, prosty i tani :D",0,0,2020-02-27 22:08:25,2020-02-10 18:16:15,[],[]
16127141,miketa hubert,Polecam,5/5,Wszyscy pewnie znają ten kultowy drobiazg.,0,0,2022-05-25 11:40:48,2022-05-23 11:50:34,[],[]
14329321,p...k,Polecam,5/5,Casio Sport F-91W-1YER i wszystko jasne ;),0,0,2021-04-21 11:30:36,2021-03-30 11:22:08,[],[]
14088389,szaaman,Polecam,5/5,Klasyk. Nikomu nie trzeba go przedstawiać,0,0,2021-03-10 11:59:42,2021-03-07 03:22:22,[],[]
11311886,Robert,Polecam,5/5,"produkt z wysokiej pulki,bardzo praktyczny",0,0,2019-11-22 15:15:25,2019-11-16 22:35:16,[],[]
16265975,m...1,Polecam,5/5,Kupiłam z sentymentu. Jestem zadowolony.,0,0,2022-06-29 21:41:16,2022-06-10 15:01:37,[],[]
16105017,AdW,Polecam,5/5,Po prostu klasy. Co można więcej napisać?,0,0,2022-05-19 18:11:28,2022-05-09 10:31:09,[],[]
12213403,Użytkownik Ceneo,Polecam,5/5,Zgodna z opisem. Prosty tani i niezawodny,0,0,2020-04-21 21:40:50,2020-04-18 12:10:36,[],[]
16225072,g...i,Polecam,5/5,"Klasyczny, niezawodny zegarek od CASIO.",0,0,2022-06-19 08:02:29,2022-06-13 23:35:05,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda']",[]
12651749,j...6,Polecam,4/5,Kultowy zegarek w jeszcze lepszej cenie!,0,0,2020-06-15 21:00:04,2020-06-03 12:27:12,"['jakość', 'lekki', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
11817478,Użytkownik Ceneo,Polecam,5/5,Model raczej o sentymentalnym znaczeniu,0,0,2020-02-27 20:25:50,2020-02-15 21:30:17,[],[]
2819346,m,Polecam,5/5,"zgrabny, funkcjonalny zegarek",1,0,2014-11-20 11:06:54,2014-11-05 02:05:45,[],[]
14610665,Przemysław,Polecam,5/5,Klasyka gatunku zegarek tani i kultowy.,0,0,2021-06-16 22:05:12,2021-05-30 11:11:05,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
14127319,B...o,Polecam,5/5,Bardzo dobra cena w stosunku do jakości,0,0,2021-03-17 05:33:25,2021-02-28 20:10:27,[],[]
11580807,ANETA,Polecam,5/5,Jestem pod każdym względem zadowolona!,0,0,2020-01-14 13:42:37,2019-12-14 13:19:21,[],[]
8764288,marta,Polecam,5/5,"zegarek ładnie się prezentuje ,lekki",0,0,2018-12-18 16:07:08,2018-12-04 21:30:39,[],[]
14672019,r...i,Polecam,5/5,powrót do lat 90tych. zegarek ikona.,0,0,2021-07-01 20:39:22,2021-06-27 08:31:22,[],[]
14645126,m...d,Polecam,5/5,"Super, dobra jakość w niskiej cenie.",0,0,2021-06-25 09:08:19,2021-06-21 06:43:46,"['jakość', 'lekki', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
14249579,b...k,Polecam,5/5,Świetny zegarek na drobne nadgarstki,0,0,2021-04-07 23:41:02,2021-03-29 08:50:40,"['jakość', 'lekki', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
12604182,j...8,Polecam,5/5,Super szybka realizacja super jakosc,0,0,2020-06-06 21:02:50,2020-05-29 23:33:05,[],[]
11793483,Użytkownik Ceneo,Polecam,5/5,świetny kultowy zegarek do kolekcji,0,0,2020-02-24 09:43:58,2020-02-17 22:27:39,[],[]
13013317,g...l,Polecam,5/5,Klasyczny prosty zegarek. Polecam.,0,0,2020-08-27 13:29:31,2020-08-21 08:13:43,"['jakość', 'lekki', 'precyzyjny', 'prosty', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
14644135,qrtka7,Polecam,4/5,"Bardzo prosty, ale dobry zegarek",0,0,2021-06-24 22:27:10,2021-05-31 16:10:28,"['jakość', 'stosunek cena/jakość', 'wygoda']",['wygląd']
11204064,b,Polecam,"4,5/5",za wcześnie na szczegółową ocenę,0,0,2019-10-26 23:33:15,2019-10-18 10:47:35,[],[]
14611285,p...5,Polecam,5/5,Bardzo fajny i ciekawy zegarek.,0,0,2021-06-16 23:17:47,2021-05-30 10:51:15,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
14788613,k...7,Polecam,5/5,"Klasyk ,wszystko na poziomie",0,0,2021-07-31 09:33:54,2021-07-28 21:35:25,[],[]
16238553,jackiepingyt,Polecam,5/5,Cena dostosowana do jakości.,0,0,2022-06-22 13:14:22,2022-06-16 10:10:30,[],[]
14658553,Krzysztof,Polecam,"4,5/5",Jakość odpowiednia do firmy.,0,0,2021-06-29 12:28:11,2021-06-19 12:30:17,[],[]
12872394,a...z,Polecam,5/5,Świetny zegarek na codzień.,0,0,2020-07-30 08:19:52,2020-07-13 18:34:31,"['bardziej odporny niż się wydaje', 'jakość', 'lekki', 'ponadczasowy design', 'precyzyjny', 'prosty', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
12605670,k...6,Polecam,5/5,"Zgody z opisem, oryginalny.",0,0,2020-06-07 14:24:53,2020-05-07 17:15:25,"['bardziej odporny niż się wydaje', 'jakość', 'krótki pasek na szczupłą rękę', 'lekki', 'ponadczasowy design', 'prosty', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
10751120,Sebastian,Polecam,5/5,Zegarek legenda. Polecam.,0,0,2019-07-06 17:25:34,2019-06-27 11:25:29,[],[]
16150802,g...3,Polecam,5/5,Fajny zegarek za grosze.,0,0,2022-05-31 10:41:40,2022-05-24 21:12:34,"['alarm', 'bardziej odporny niż się wydaje', 'cena', 'czytelny wyświetlacz', 'jakość', 'krótki pasek na szczupłą rękę', 'lekki', 'ponadczasowy design', 'precyzyjny', 'precyzyjny chód', 'prosty', 'stoper', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
15116573,s...7,Polecam,5/5,Zgodnie z oczekiwaniami.,0,0,2021-10-22 22:47:13,2021-10-05 16:52:37,[],[]
14084942,k...2,Polecam,5/5,Produkt zgodny z opisem.,0,0,2021-03-09 21:11:46,2021-02-23 17:47:59,"['jakość', 'wygląd', 'wygoda']",[]
12418644,Użytkownik Ceneo,Polecam,5/5,genialny sportowy zegarek,0,0,2020-05-13 19:51:15,2020-05-05 18:57:39,[],[]
14280875,a...2,Polecam,5/5,Zegarek dobrej jakości,0,0,2021-04-13 17:11:28,2021-04-02 17:58:32,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
14653051,netdragon,Polecam,5/5,Ponadczasowa klasyka!,0,0,2021-06-28 09:09:47,2021-05-30 11:15:43,[],[]
14279385,maniek543211,Polecam,5/5,Bardzo dobry zegarek.,0,0,2021-04-13 11:54:27,2021-04-08 17:26:14,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
14015004,b...n,Polecam,5/5,Fajny tani zegarek :),0,0,2021-02-24 21:31:17,2021-02-12 11:45:09,[],[]
11923632,Użytkownik Ceneo,Polecam,5/5,Standardowy bin-laden,0,0,2020-03-17 13:38:29,2020-03-12 11:45:17,[],[]
8732540,Ja,Polecam,5/5,Bardzo fajny zegarek,0,0,2018-12-13 16:02:18,2018-11-12 23:04:58,[],[]
4521895,Użytkownik Ceneo,Polecam,5/5,kultowy swietny sikor,0,0,2017-03-25 19:38:37,2017-03-11 23:32:16,[],[]
12790929,a...8,Polecam,5/5,Nie zapomnę go nigdy,0,0,2020-07-10 22:25:13,2020-06-13 13:56:22,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
12099626,Użytkownik Ceneo,Polecam,5/5,Bardzo fajny klasyk.,0,0,2020-04-08 22:49:29,2020-03-21 19:30:42,[],[]
11188122,butcher,Polecam,5/5,Spełnia swoją rolę,0,0,2019-10-23 10:56:17,2019-10-18 12:34:15,[],[]
15871626,w...i,Polecam,5/5,Klasyczny bin laden,0,0,2022-03-25 13:06:48,2022-03-18 18:03:24,[],[]
14717072,Bartosz,Polecam,5/5,Sentyment w pigułce,0,0,2021-07-13 22:44:11,2021-06-19 11:10:29,"['jakość', 'lekki', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
14611373,jak88,Polecam,5/5,Klasyka. Dla fanów.,0,0,2021-06-16 23:50:55,2021-05-30 10:20:20,"['wygląd', 'wygoda', 'żywotność baterii']",[]
14611287,i...6,Polecam,5/5,Klasyczna prostota.,0,0,2021-06-16 23:19:08,2021-05-30 11:15:50,[],[]
13210363,k...k,Polecam,5/5,Super retro zegarek,0,0,2020-10-14 16:20:48,2020-10-07 20:38:19,"['jakość', 'lekki', 'stosunek cena/jakość', 'tani', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
12037828,Użytkownik Ceneo,Polecam,5/5,"Tani, dobry zegarek",0,0,2020-04-01 21:54:01,2020-03-19 14:52:51,[],[]
4884659,jakub_k,Polecam,4/5,prosty i niezawodny,0,0,2017-07-26 10:21:15,2017-07-13 00:19:26,[],[]
13957421,p...k,Polecam,5/5,Wszystko na plus.,0,0,2021-02-15 12:42:01,2021-02-10 21:13:31,[],[]
11247820,Kasixa,Polecam,5/5,Super polecam 👌🏼,0,0,2019-11-07 13:42:42,2019-10-03 15:10:24,[],[]
11204263,Tomekk,Polecam,"4,5/5",Spełnia swoją role,0,0,2019-10-27 07:42:44,2019-10-09 18:00:12,[],[]
10822204,Jacek z Warszawy,Polecam,5/5,Wspomnień czar :-),0,0,2019-07-23 13:31:12,2019-07-16 13:32:42,[],[]
13800294,e...i,Polecam,5/5,Warty polecenia.,0,0,2021-01-19 19:41:00,2021-01-14 08:15:21,[],[]
14040573,t...x,Polecam,5/5,Klasyka Gatunku,0,0,2021-03-01 23:23:37,2021-02-10 13:04:09,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
8185520,Maciej,Polecam,5/5,Klasyk! Polecam!,0,0,2018-07-27 10:58:59,2018-07-16 08:20:14,[],[]
14833582,e...o,Polecam,5/5,Zgodny z opisem,0,0,2021-08-12 11:25:36,2021-07-28 07:51:19,[],[]
13563486,a...a,Polecam,5/5,Zgodny z opisem,0,0,2020-12-12 00:41:25,2020-12-09 22:40:55,[],[]
13153702,b...6,Polecam,5/5,Wszystko super,0,0,2020-10-02 12:27:09,2020-09-29 22:46:29,"['jakość', 'wygląd', 'wygoda']",[]
13034738,k...3,Polecam,5/5,Świetny zegarek,0,0,2020-09-02 00:08:30,2020-08-25 10:51:57,"['jakość', 'lekki', 'stosunek cena/jakość', 'wygląd', 'wygoda', 'wygodny', 'żywotność baterii']",[]
16133213,kadamiec,Polecam,5/5,Prosty i tani,0,0,2022-05-26 12:28:04,2022-05-23 11:10:40,"['jakość', 'stosunek cena/jakość', 'wygląd', 'wygoda']",[]
13857139,k...a,Polecam,5/5,Super zegarek,0,0,2021-01-28 14:50:59,2021-01-25 22:21:08,"['jakość', 'wygląd', 'wygoda', 'żywotność baterii']",[]
12873926,b...k,Polecam,5/5,Super zegarek,0,0,2020-07-30 12:21:25,2020-07-16 23:19:11,[],[]
12106296,Użytkownik Ceneo,Polecam,5/5,Super wieczny,0,0,2020-04-09 12:51:58,2020-03-29 08:27:21,[],[]
7939929,Zbigniew,Polecam,5/5,Super zegarek,0,0,2018-05-11 05:17:19,2018-05-06 19:58:18,[],[]
14610148,Wojciech,Polecam,5/5,Bardzo dobry,0,0,2021-06-16 21:23:40,2021-05-30 11:00:39,[],[]
